id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
808865926838295825,"Quiet family vacation, minutes from Airport",156208082,Katrina,,Fort Lauderdale,26.08994,-80.19125,Entire home/apt,414,1,57,2024-12-07,2.44,42,350,28,
808968146357158393,Luxurious 5 bedrooms Jacuzzipool,497159652,Edline,,Miramar,25.99163,-80.22942,Entire home/apt,400,2,8,2024-03-25,0.36,2,192,2,
808993286160857950,Beautiful Home Hollywood Lakes!,497167872,Frank,,Hollywood,26.0115,-80.13421,Entire home/apt,340,2,21,2024-12-01,0.95,1,336,16,
809668818704031110,Tropical Oasis is peaceful and beautiful,497311496,Veronica,,Lauderdale Lakes,26.17437,-80.19919,Entire home/apt,104,1,18,2023-08-10,0.79,1,346,0,
809701378746510267,"Casa Bella Vita, Luxury in Seven Aisles",497318072,"Laura,A",,Fort Lauderdale,26.123759668676417,-80.11043388465576,Entire home/apt,2047,3,16,2024-12-08,0.70,1,42,5,
810023821771385103,private room and bathroom,335485402,D,,Miramar,25.98685,-80.30012,Private room,52,30,1,2023-03-21,0.05,1,94,0,
810181401301334388,Relax Villa w Huge New Pool/Spa,162290363,Felix,,Wilton Manors,26.1625044,-80.1262402,Entire home/apt,273,3,31,2024-12-12,1.38,1,112,9,
810252375232361896,Luxury Sun Lit 3/3 w Lake Views,4175792,Salman,,Pompano Beach,26.2239352,-80.1734257,Entire home/apt,,30,0,,,1,0,0,
810294513126620764,Serene Garden-View Retreat,9390440,DVC Properties Group,,Hollywood,26.00615981710487,-80.14715731851345,Entire home/apt,92,4,1,2024-12-02,1,3,312,1,
810401330588666573,FTL Modern 1 Bed-1 Bath w/ Yard,36675065,Jordan,,Fort Lauderdale,26.139486683851043,-80.12947072883607,Entire home/apt,151,1,44,2024-12-17,1.92,52,300,29,
810448555439429376,41 Excellent two bedroom apartment with Great View,14310639,Enrico,,Hallandale Beach,25.985942,-80.1227067,Entire home/apt,316,1,1,2024-03-17,0.11,171,315,1,
810637076125950735,"Large 4/4 House Beach, Entertainment, Nightlife",392172705,Kyan,,Hollywood,26.0099,-80.13847,Entire home/apt,681,3,1,2023-03-20,0.05,5,348,0,
810729725875726584,Blue Moon  retreat  with pool,427232779,Michael,,Lauderdale Lakes,26.17592,-80.20113,Entire home/apt,,1,8,2024-12-09,0.64,1,29,7,
810855952574058783,Unique Oasis of Your Family Staycation! Free Wi-Fi,51953195,Tri,,Fort Lauderdale,26.13038,-80.10546,Private room,400,1,0,,,3,84,0,
810921529342834768,Best location - 2 bedroom r - Private house!,497618425,Monica,,West Park,25.97468,-80.1989,Entire home/apt,180,2,10,2024-08-14,0.45,1,156,3,
811033230746626544,100 Steps to the Beach!,24305399,Kim,,Deerfield Beach,26.315699473192957,-80.07729337822512,Entire home/apt,210,1,31,2024-12-19,1.40,2,140,13,
811042956888399622,4BR Gem with Golf Panorama in Resort-Style Setting,408544498,Maor Maier,,Pompano Beach,26.2180125,-80.1794505,Entire home/apt,439,1,60,2024-12-01,2.63,35,142,28,
811087357487735423,Doubletree Hilton Beach Suite,433214597,Captorone,,Fort Lauderdale,26.13696,-80.10908,Entire home/apt,400,1,1,2023-03-08,0.05,3,363,0,
811220895756082974,Una experiencia diferente…,131968959,Andrea,,Pembroke Park,25.982331179335453,-80.16937626953076,Entire home/apt,69,20,0,,,1,364,0,
811441388392294736,Good Vibes House with private pool,108186866,Gaby,,Dania Beach,26.06229,-80.15304,Entire home/apt,,2,10,2024-04-16,0.44,41,0,5,
811514611143726112,3 Bedroom House with King Bed,310912558,Millicent,,North Lauderdale,26.22382531242508,-80.22320316560669,Entire home/apt,179,3,8,2024-12-18,0.41,1,97,7,
811538142179213037,2Bedroom Apt w/parcial ocean view,309740603,Tempo,,Hollywood,25.98649,-80.12138,Entire home/apt,393,3,15,2024-10-11,0.68,18,119,8,
811571188697814369,Free Parking: Bay View + Pool | Step To Beach,20234196,Stay Sol,,Hollywood,26.00731,-80.11782,Entire home/apt,208,4,15,2024-10-21,0.68,384,341,3,
811585481192701677,Exquisite Pool Retreat 5 Min 2 Beach Well-Equipped,497766690,Jacqueline,,Pompano Beach,26.2549222,-80.0947178,Entire home/apt,390,3,15,2024-11-30,0.69,1,301,6,
811594745252210383,Bermuda Isles Villas #18,494329252,Joe,,Lauderdale By The Sea,26.1941739,-80.09674690000001,Entire home/apt,161,2,18,2024-11-11,0.79,27,322,6,
811597836735504530,Home Away From Home.,271952220,Ricardo,,Sunrise,26.1581,-80.23458,Private room,56,1,40,2024-12-08,1.72,2,364,4,
811616305733287095,Relaxing stay in Deerfield Beach,91993479,Laura,,Deerfield Beach,26.28531,-80.14026,Entire home/apt,224,3,11,2024-12-01,0.55,1,142,7,
811634703083506997,Bermuda Isles Villas #32,494329252,Joe,,Lauderdale By The Sea,26.1941739,-80.09674690000001,Entire home/apt,204,3,9,2024-12-08,0.40,27,291,6,
811651289233623518,"Just What You Were Looking For! Kitchen, Pool,",174792040,RoomPicks By Victoria,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,0,,,6,266,0,
811652022871977952,Cozy Hollywood Duplex Apartment,223002980,Katherine,,Hollywood,25.99829,-80.14008,Entire home/apt,95,30,2,2024-03-31,0.17,2,226,2,
811678238024292620,Bermuda Isles Villas #28,494329252,Joe,,Lauderdale By The Sea,26.1941739,-80.09674690000001,Entire home/apt,194,3,23,2024-06-21,1.00,27,303,8,
811724290977597400,Boho Beach Life,352975726,Scott,,Pompano Beach,26.2354857,-80.11339269999999,Entire home/apt,167,2,30,2024-12-23,1.32,1,279,9,
812197672665491226,Bermuda Isles Villas #20,494329252,Joe,,Lauderdale By The Sea,26.1941739,-80.09674690000001,Entire home/apt,,2,33,2024-12-19,1.48,27,289,21,
812229209682452743,Bermuda Isles Villas #22,494329252,Joe,,Lauderdale By The Sea,26.1941739,-80.09674690000001,Entire home/apt,152,2,22,2024-12-10,0.97,27,313,16,
812234252856483749,Bermuda Isles Villas #11,494329252,Joe,,Lauderdale By The Sea,26.194174,-80.096747,Entire home/apt,169,2,11,2024-12-08,0.50,27,326,6,
812247506680203383,Bermuda Isles Villas #23,494329252,Joe,,Lauderdale By The Sea,26.1941739,-80.09674690000001,Entire home/apt,204,3,29,2024-11-26,1.30,27,284,19,
812254264633717485,Intracoastal Reserve by RH,193512222,Carpediem,,Fort Lauderdale,26.12314,-80.11828,Entire home/apt,2635,3,34,2024-12-12,1.50,1,349,15,
812255035417776239,Bermuda Isles Villas #26,494329252,Joe,,Lauderdale By The Sea,26.1941739,-80.09674690000001,Entire home/apt,194,3,18,2024-12-10,0.80,27,308,10,
812260235315841880,Bermuda Isles Villas #27,494329252,Joe,,Lauderdale By The Sea,26.1941739,-80.09674690000001,Entire home/apt,194,2,16,2024-12-09,0.73,27,316,9,
812298165693169422,Spacious private room & bath & self-check in,139064306,Yami,,Pembroke Pines,26.02707,-80.25502,Private room,83,1,201,2024-12-16,8.64,1,144,93,
812313076573913591,Champagne at Tiffany's - Luxury Condo by the Beach,484288881,Unwind,,Fort Lauderdale,26.12897,-80.10591,Entire home/apt,874,2,39,2024-12-11,1.86,1,246,25,
812316123078843732,Apartment w/ Balcony+ Amazing Pool+ Near Beach,20234196,Stay Sol,,Hallandale Beach,25.98601,-80.12281,Entire home/apt,137,4,30,2024-11-15,1.33,384,356,11,
812355176370443484,Oasis at Hollywood III. sleeps 4,220707095,Jakira,,Hollywood,25.99688429858417,-80.14534440066257,Entire home/apt,150,2,44,2024-12-22,1.90,18,20,32,
812383904064589327,Luxury new waterfront by the beach,173433538,Selena,,Hollywood,26.05168,-80.11256,Entire home/apt,,4,0,,,1,328,0,
812615388827132450,Luxury Home with 2 Pools -Near Beach,63675237,Jordan & Emily,,Fort Lauderdale,26.12871,-80.12735,Entire home/apt,2028,2,4,2024-06-02,0.24,36,349,3,
812622523893305645,Botanical Oasis Las Olas Home w/ 2 Pools,63675237,Jordan & Emily,,Fort Lauderdale,26.13086,-80.12729,Entire home/apt,1985,2,15,2024-11-18,0.71,36,337,10,
812626203110598060,The Elements Home with 2 Pools,63675237,Jordan & Emily,,Fort Lauderdale,26.13181,-80.12811,Entire home/apt,2267,2,4,2024-08-26,0.25,36,352,2,
812888687400546280,Beautiful Villa Close to Beach,498056930,Emelie,,Hollywood,26.01196,-80.13065,Entire home/apt,650,2,2,2023-11-26,0.09,1,294,0,
812962410143830092,Convenient Stay in FL! Walk to Hallandale Beach!,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,0,0,
812999596961684927,Corporate rental-Coral Springs,47062,Justin,,Coral Springs,26.26204,-80.23496,Entire home/apt,137,30,3,2024-05-31,0.25,7,307,3,
813004837963079517,2BR Corner Oceanview/Cityview at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,2,2024-04-22,0.21,54,324,2,
813007361593461877,Right on the Intracoastal! Near Hollywood Beach!,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,5,2024-12-08,0.28,54,353,4,
813017697396255149,Modern Luxury 8Br 5 Min to beach,435884350,KFE Management,,Fort Lauderdale,26.194394,-80.115148,Entire home/apt,1674,3,47,2024-12-08,2.06,22,361,24,
813021276604805633,2BR IntraCoastal Suite at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,0,,,54,299,0,
813021976163181252,"Your Relaxing Getaway Awaits! Pool, City View!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,1,2024-03-22,0.11,54,299,1,
813023623010066559,"Beach Getaway! Kitchen, Pool, Relaxing Oceanview!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,327,0,
813025609906840261,2BR Oceanview/Poolview Suite at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,6,2024-08-31,0.68,54,361,6,
813027110001728539,"Great View,Kitchen,Pool,Walk to Hallandale Beach!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,0,,,54,357,0,
813028792409000044,"Relax and Recharge! Pool, Close to Hollywood Beach",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,2,2024-11-10,0.26,54,297,2,
813029607286196350,"Rare Find! Onsite Pool, Kitchen, Near Beach",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,1,2024-05-10,0.13,54,292,1,
813030557837005906,"Relax and Recharge! Pool, Close to Hollywood Beach",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,0,,,54,260,0,
813031073885381319,2BR Oceanview/Poolview ADA at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,2,2024-05-26,0.23,54,263,2,
813035602395521081,3 BR Corner Suite View- Ocean at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,0,,,54,243,0,
813037880765103642,Private Heated Pool | Fenced Yard | Luxury Home,490585970,Rene,,Oakland Park,26.183921,-80.1409107,Entire home/apt,278,3,37,2024-12-09,1.61,12,279,24,
813051165036408058,"Relax and Recharge! Pool, Close to Hollywood Beach",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,64,0,
813053402601938454,"Rare Gem! Onsite Pool, Kitchen, City View!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,1,2023-03-12,0.05,54,327,0,
813053702293016970,"Convenient Stay, Superb Location! Pool, Kitchen!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,3,2024-03-17,0.23,54,353,2,
813061860826839066,"Convenient Stay in Florida, 2 Stylish Units, Pool!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,0,0,
813062637667806091,Best Place to Stay in Florida! 2 Comfortable Units,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,0,0,
813066990609817948,"2 Relaxing Units, Outdoor Movie Theater! Pool!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,0,0,
813069964257599495,Right on the Intracoastal! 2 Units Near Beach Club,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,329,0,
813071971853562138,"Relax and Unwind! 2 Relaxing Units, Pool!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,318,0,
813072691383999131,"4 Spacious Units w/Kitchens, Minutes to Beach!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,353,0,
813073321185124445,TWO 2BR Oceanview/Poolview Suite at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,1,2024-05-19,0.14,54,361,1,
813073708344720318,"Your Relaxing Getaway Awaits! 2 Units,Tennis Court",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,0,,,54,357,0,
813075364751626621,"Your Home Away From Home! 2 Units, Pool, Parking!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,222,0,
813075690837335208,FOUR 2-BR Oceanview/Poolview Suite at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,0,,,54,357,0,
813075861361614920,TWO 2BR Oceanview- Mobility Suite at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,230,0,
813077707372950022,Beach Escape! 4 Apartment-Style Units w/ Kitchen!,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,272,0,
813077786018523886,Chateau De Carmelle - Cozy Private Room & Entrance,131371332,Carmelle,,Pembroke Pines,26.00662,-80.37119,Private room,105,2,67,2024-12-18,3.22,2,150,37,
813078186678064982,"4 Units w/Kitchen, Pool, On-site Movie Theater!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,302,0,
813079709286081511,"Wonderful Stay! 2 Comfortable Units, Pool, Parking",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,93,0,
813081560178643104,Four 2BR Units w/ Kitchen! Near Hollywood Beach!,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,0,0,
813084289544478799,TWO 3BR Corner Suite View-Ocean at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,290,0,
813085597876976054,"Convenient Stay in Florida, 2 Spacious Units, Pool",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,265,0,
813090431582594129,THREE 3BR InterCoastal at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,246,0,
813090638894246806,Best Place to Stay in Florida! 2 Relaxing Units!,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,0,,,54,273,0,
813091232035473497,"Hollywood Hideaway!Steps to Beach,3 Modern Units!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,262,0,
813091518746453939,TWO 3BR IntraCoastal View Suite at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,0,,,54,281,0,
813093615660845234,"3 Relaxing Units w/ Kitchen, Minutes to Beaches!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,249,0,
813094631873725221,THREE 3BR Corner Suite View-Ocean at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,274,0,
813097447312164305,"Comfort & Convenience! 3 Relaxing Units, Pool!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,,1,0,,,54,0,0,
813097453070791188,Right on the Intracoastal! 3 Units Near Beaches!,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,0,0,
813097486880945647,THREE 2BR Corner Ocean View at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,0,,,54,309,0,
813097498956548836,Perfect for Extended Stays! 3 Units w/Full Kitchen,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,279,0,
813097715323648946,THREE 2BR Oceanview/Poolview Suite at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,0,,,54,357,0,
813645744212409219,Best Stay|Amazing Pool|Hollywood Beach Broad–walk,110354593,Stay Sol,,Hollywood,26.03369,-80.11553,Entire home/apt,230,4,7,2024-08-22,0.32,91,340,2,
813664047741569174,"Beach, Convenient Mall and Open Ocean Views 1B/1B",119523133,Victoria,,Hallandale Beach,25.9865,-80.12365,Entire home/apt,202,1,13,2024-06-14,0.61,93,168,9,
813685000960447387,"Spacious 4BR 2.5BA Family Retreat, Pool,near Beach",21622344,Sherwin P.,,Pompano Beach,26.237783709816,-80.09870410859834,Entire home/apt,356,2,4,2024-04-01,0.18,2,328,3,
813711694956266115,Fort Lauderdale Beach Resort,1770887,Chris,,Fort Lauderdale,26.1369065,-80.1051716,Entire home/apt,393,1,0,,,24,28,0,
813713081625333044,Fort Lauderdale Beach Resort,1770887,Chris,,Fort Lauderdale,26.1369065,-80.1051716,Entire home/apt,429,1,0,,,24,42,0,
813713959199724412,Fort Lauderdale Beach Resort,1770887,Chris,,Fort Lauderdale,26.1369065,-80.1051716,Entire home/apt,359,1,0,,,24,56,0,
813714734487468447,Fort Lauderdale Beach Resort,1770887,Chris,,Fort Lauderdale,26.1369065,-80.1051716,Entire home/apt,329,1,1,2023-03-10,0.05,24,77,0,
813984555530828597,Walk to Beach |  Modern Oasis | Ocean Mist Key,271058036,Latitude Key,,Lauderdale By The Sea,26.2088022,-80.095692,Entire home/apt,1166,1,24,2024-12-16,1.10,66,320,8,
813985341772559934,Ocean View Balcony Beachfront Resort Amazing Pools,174780501,Stay Sol,,Hallandale Beach,25.98638,-80.11955,Entire home/apt,523,4,1,2023-03-04,0.05,128,324,0,
814068665374876686,Tiki House at Pompano Beach with heated Pool,289012080,Sanjeev,,Pompano Beach,26.256456375597608,-80.08705772459507,Entire home/apt,536,2,14,2024-10-20,0.64,1,312,10,
814173449736624398,"Wonderful Place To Stay! Onsite Pool, City View!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,0,0,
814173649246157323,"Beach is Calling! Kitchen, Onsite Pool, Near Beach",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,338,0,
814173664749850721,3BR Corner Suite View-Ocean at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,1,2023-10-13,0.07,54,304,0,
814173666062511900,"Convenient Location! Onsite Pool, Kitchen!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,0,,,54,333,0,
814173669624421496,3BR IntraCoastal View Suite at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,100,1,2,2024-11-12,0.38,54,310,2,
814373067621250746,Sunshine & BlueSky Unit 1 / Modern 2 Bedroom Gem,256522492,Arlene,,Fort Lauderdale,26.14439162180825,-80.12925956034083,Entire home/apt,162,2,34,2024-12-02,1.55,2,24,22,
814402490298825360,Ocean View Balcony|Beachfront Resort+Amazing Pools,174780501,Stay Sol,,Hollywood,25.98681,-80.11865,Entire home/apt,462,4,16,2024-04-24,0.76,128,324,9,
814452217439802427,"Tropical Florida Oasis w/ Patio, Near Beaches",126641496,Evolve,,Fort Lauderdale,26.11898,-80.15389,Entire home/apt,,2,1,2023-05-13,0.05,98,0,0,
814492338777184461,"Home in Sunrise, Florida (5 beds + Sleeps 7)",498396132,Jonathan,,Sunrise,26.162618,-80.300048,Entire home/apt,,2,39,2024-06-30,1.69,1,0,14,
814581826453784293,Beachfront Hollywood Miami Beach,105368608,Eduardo,,Hollywood,25.98869,-80.11806,Entire home/apt,1267,1,70,2024-12-17,3.06,1,346,33,
814789274160007891,"Cozy, beautiful and private studio",396412984,Antonio,,Fort Lauderdale,26.1093,-80.18968,Entire home/apt,,1,16,2023-06-07,0.70,1,25,0,
814898347420814987,"Rare Find! 2 Units, Pool, Kitchen, Near Beaches!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,94,0,
814898375141205944,"3 Large Units Near Beaches, Full Kitchen, Pool!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,267,0,
814898378646885902,"3 Spacious Units, Ocean Views, Pool, Restaurant!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,260,0,
814898381773218526,"3 Spacious Units Near Beaches, Pool/Pool Bar!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,353,0,
814898411204008050,"4 Spacious Units w/Kitchens, Minutes to Beaches!",496944100,RoomPicks,,Hollywood,25.98704,-80.12064,Entire home/apt,80,1,0,,,54,0,0,
814997226216491977,S10K Apt con linda  vista a la playa,202103048,Marcelo,,Hollywood,25.987056658919382,-80.12007806450129,Entire home/apt,155,1,3,2024-12-15,0.14,15,301,2,
815059253005212426,Pembroke Pines Townhome,165810358,Paola,,Pembroke Pines,26.02339,-80.26983,Entire home/apt,,2,59,2024-07-29,2.60,1,0,30,
